window_start,window_open,btc_final,actual_outcome,correct_at_30s,btc_at_30s,poly_price_30s,correct_at_60s,btc_at_60s,poly_price_60s,ev_at_60s,correct_at_90s,btc_at_90s,poly_price_90s,correct_at_120s,btc_at_120s,poly_price_120s,ev_at_120s,correct_at_180s,btc_at_180s,poly_price_180s,ev_at_180s
1775055900,68596.68,68568.0,Down,False,68623.3,0.57,False,68617.97,0.6,True,False,68630.43,0.65,True,68551.51,0.6599999999999999,True,True,68596.14,0.48,True
1775056200,68565.63,68489.19,Down,True,68496.43,0.78,True,68500.0,0.78,False,True,68523.87,0.72,True,68493.3,0.83,False,True,68500.05,0.87,False
1775056500,68489.19,68572.69,Up,False,68479.91,0.54,False,68450.01,0.6699999999999999,True,False,68431.55,0.78,False,68468.01,0.6,True,True,68493.23,0.51,True
1775056800,68572.69,68793.85,Up,True,68598.92,0.6,True,68616.78,0.67,True,True,68582.4,0.51,False,68565.54,0.55,True,True,68656.8,0.91,False
1775057100,68800.0,68746.25,Down,False,68845.71,0.61,True,68789.52,0.5700000000000001,True,True,68753.36,0.72,True,68731.93,0.8,False,True,68710.47,0.91,False
1775057400,68746.24,68750.45,Up,False,68676.68,0.73,False,68676.01,0.75,False,True,68755.12,0.54,True,68830.54,0.82,False,True,68780.38,0.67,True
1775057700,68750.45,68732.36,Down,False,68813.62,0.71,False,68827.51,0.76,False,False,68850.75,0.84,False,68847.74,0.87,False,False,68813.3,0.82,True
1775058000,68732.35,68756.28,Up,True,68738.0,0.51,False,68699.99,0.6599999999999999,True,False,68730.8,0.51,False,68729.69,0.48,True,False,68723.02,0.5800000000000001,True
1775058300,68756.28,68786.12,Up,True,68826.08,0.78,True,68818.03,0.71,False,True,68808.51,0.7,True,68823.17,0.77,False,True,68817.03,0.82,True
1775058600,68786.13,68891.54,Up,False,68773.93,0.5800000000000001,False,68785.81,0.52,True,True,68813.31,0.62,True,68836.33,0.73,True,True,68824.4,0.68,True
1775058900,68891.54,68918.53,Up,True,68902.81,0.46,False,68879.46,0.61,True,True,68902.8,0.5,True,68893.57,0.48,True,True,68919.92,0.67,True
1775059200,68918.52,68768.75,Down,True,68879.04,0.7,True,68895.47,0.6,True,True,68855.95,0.78,True,68889.81,0.6799999999999999,True,True,68863.16,0.84,False
1775059500,68768.75,68793.84,Up,True,68772.0,0.48,True,68784.47,0.56,True,True,68784.55,0.56,True,68778.46,0.5,True,False,68721.35,0.79,True
1775059800,68793.85,68671.86,Down,False,68809.0,0.57,False,68807.13,0.57,True,True,68740.14,0.75,True,68736.84,0.78,False,True,68654.01,0.97,False
1775060100,68671.85,68741.36,Up,False,68639.49,0.64,True,68674.95,0.52,True,False,68642.02,0.6699999999999999,False,68610.01,0.75,True,False,68650.52,0.5800000000000001,True
1775060400,68747.85,68793.84,Up,True,68755.13,0.5,False,68719.34,0.61,True,False,68730.28,0.5800000000000001,True,68758.71,0.59,True,False,68747.66,0.45999999999999996,True
1775060700,68793.85,68872.09,Up,False,68763.56,0.6,False,68783.93,0.5,True,True,68845.6,0.78,True,68848.76,0.78,False,True,68878.4,0.9,False
1775061000,68872.09,68741.99,Down,False,68904.15,0.63,True,68858.0,0.5800000000000001,True,False,68917.82,0.76,False,68880.11,0.5,True,True,68814.97,0.81,True
1775061300,68742.49,68902.12,Up,False,68742.07,0.51,True,68802.32,0.73,False,True,68880.11,0.91,True,68893.97,0.94,False,True,68920.01,0.98,False
1775061600,68900.0,68937.66,Up,False,68875.51,0.62,False,68898.05,0.51,True,True,68924.79,0.6,False,68880.11,0.62,True,False,68894.22,0.55,True
1775061900,68937.65,68868.0,Down,True,68931.0,0.6,True,68906.63,0.7,True,True,68871.02,0.81,True,68868.23,0.84,False,True,68870.0,0.88,False
1775062200,68867.99,68856.37,Down,False,68880.11,0.54,True,68866.55,0.51,True,True,68865.34,0.53,True,68852.97,0.56,True,True,68831.67,0.77,True
1775062500,68856.36,68816.34,Down,False,68873.99,0.56,True,68839.03,0.62,True,True,68843.49,0.5700000000000001,True,68836.9,0.64,True,True,68837.94,0.6699999999999999,True
1775062800,68816.35,69077.52,Up,True,68844.92,0.67,True,68845.8,0.67,True,True,68828.1,0.6,True,68849.23,0.73,True,True,68973.0,0.98,False
1775063100,69077.17,68895.66,Down,True,69045.01,0.62,True,69013.05,0.73,False,True,68977.62,0.83,True,68981.39,0.84,False,True,68939.11,0.96,False
1775063400,68894.96,68747.3,Down,True,68865.65,0.63,True,68858.33,0.6599999999999999,True,True,68816.66,0.8200000000000001,True,68800.01,0.88,False,True,68769.63,0.97,False
1775063700,68747.31,68749.6,Up,False,68742.09,0.5,True,68754.13,0.57,True,False,68738.6,0.5,True,68757.7,0.56,True,True,68778.5,0.73,True
1775064000,68749.59,68573.57,Down,True,68696.67,0.71,True,68648.95,0.86,False,True,68601.86,0.94,True,68645.18,0.91,False,True,68594.61,0.99,False
1775064300,68573.58,68510.55,Down,True,68564.01,0.5,True,68551.5,0.5800000000000001,True,True,68508.23,0.78,True,68502.94,0.81,False,True,68553.15,0.5900000000000001,True
1775064600,68527.97,68408.76,Down,False,68532.92,0.58,True,68486.0,0.62,True,True,68527.77,0.43000000000000005,False,68536.74,0.63,True,True,68521.43,0.49,True
1775064900,68408.76,68447.25,Up,False,68311.46,0.79,False,68332.69,0.76,False,False,68361.85,0.71,False,68390.32,0.64,True,True,68419.99,0.59,True
1775065200,68447.24,68426.03,Down,False,68476.0,0.67,True,68438.49,0.49,True,False,68456.88,0.59,True,68442.71,0.51,True,False,68452.84,0.55,True
1775065500,68426.04,68310.46,Down,True,68422.19,0.52,True,68407.7,0.5700000000000001,True,True,68409.94,0.5900000000000001,True,68363.26,0.8200000000000001,False,True,68364.35,0.8200000000000001,True
1775065800,68310.46,68328.13,Up,False,68267.95,0.65,False,68262.61,0.69,True,False,68302.59,0.48,False,68274.24,0.64,True,True,68324.0,0.61,True
1775066100,68328.12,68266.62,Down,False,68333.23,0.55,False,68345.57,0.65,True,False,68348.5,0.64,False,68330.12,0.53,True,True,68282.02,0.79,True
1775066400,68266.62,68047.98,Down,True,68220.9,0.61,True,68216.16,0.6699999999999999,True,True,68184.99,0.81,True,68149.26,0.88,False,True,68057.65,1.0,False
1775066700,68044.76,68044.73,Down,False,68049.12,0.59,False,68055.32,0.61,True,True,68034.36,0.51,False,68045.05,0.51,True,True,68021.0,0.49,True
1775067000,68043.8,68086.02,Up,True,68082.27,0.69,True,68058.01,0.66,True,True,68092.39,0.76,True,68128.89,0.9,False,True,68166.41,0.96,False
1775067300,68086.02,68059.24,Down,True,68070.68,0.51,False,68093.81,0.58,True,True,68067.13,0.5900000000000001,True,68082.04,0.47,True,True,68057.87,0.65,True
1775067600,68059.25,68031.21,Down,False,68107.74,0.78,False,68074.87,0.54,True,False,68084.72,0.62,True,68057.32,0.53,True,False,68064.29,0.52,True
1775067900,68037.47,68089.58,Up,True,68056.5,0.61,True,68106.63,0.8,False,True,68104.93,0.79,True,68135.87,0.89,False,True,68125.43,0.94,False
1775068200,68089.59,68175.85,Up,False,68069.74,0.56,True,68116.0,0.63,True,True,68137.68,0.76,True,68121.0,0.64,True,True,68129.82,0.78,True
1775068500,68175.85,68194.91,Up,False,68153.9,0.55,False,68124.31,0.69,True,False,68103.05,0.78,False,68124.54,0.75,True,False,68100.76,0.89,False
1775068800,68190.0,68221.98,Up,True,68198.96,0.55,True,68260.63,0.81,False,True,68318.01,0.93,True,68277.6,0.88,False,True,68259.0,0.9,False
1775069100,68221.98,68181.98,Down,True,68205.27,0.56,True,68204.39,0.5700000000000001,True,True,68130.83,0.84,True,68108.81,0.92,False,True,68138.46,0.91,False
1775069400,68181.98,68096.2,Down,True,68181.72,0.49,True,68136.53,0.7,True,True,68129.95,0.77,True,68152.53,0.62,True,True,68134.53,0.79,True
1775069700,68096.2,68084.76,Down,True,68052.99,0.71,True,68023.76,0.81,False,True,68047.07,0.71,True,68038.0,0.8,False,True,68034.78,0.85,False
1775070000,68084.76,68163.4,Up,True,68093.99,0.62,True,68108.67,0.66,True,True,68156.97,0.86,True,68156.02,0.87,False,True,68159.19,0.89,False
1775070300,68163.41,68166.7,Up,True,68168.79,0.54,True,68183.07,0.6,True,True,68194.2,0.72,True,68217.99,0.78,False,True,68225.54,0.87,False
1775070600,68166.7,68061.6,Down,True,68108.18,0.8,True,68141.33,0.5900000000000001,True,True,68147.52,0.6,True,68123.13,0.8,False,True,68119.59,0.69,True
1775070900,68061.6,68100.0,Up,False,68042.29,0.5800000000000001,True,68077.12,0.63,True,True,68083.54,0.65,True,68075.31,0.57,True,False,68040.01,0.71,True
1775071200,68100.0,68121.11,Up,True,68105.22,0.55,True,68105.25,0.55,True,True,68108.79,0.56,False,68079.86,0.5800000000000001,True,True,68105.71,0.57,True
1775071500,68121.11,68266.62,Up,True,68153.77,0.7,True,68190.01,0.81,False,True,68188.03,0.83,True,68178.63,0.81,False,True,68172.16,0.84,False
1775071800,68268.34,68116.06,Down,True,68245.49,0.5900000000000001,True,68255.9,0.5700000000000001,True,False,68270.04,0.57,True,68207.84,0.69,True,True,68177.43,0.83,False
1775072100,68116.07,68178.42,Up,False,68076.56,0.7,False,68088.85,0.64,True,True,68125.43,0.52,True,68129.76,0.57,True,True,68123.4,0.55,True
1775072400,68178.0,68156.98,Down,True,68170.77,0.55,True,68164.01,0.53,True,False,68196.73,0.64,False,68210.89,0.69,True,False,68201.27,0.72,True
1775072700,68156.98,68259.9,Up,True,68218.34,0.79,True,68217.47,0.76,False,True,68231.04,0.82,True,68219.29,0.82,False,True,68259.29,0.97,False
1775073000,68261.71,68182.34,Down,True,68190.51,0.79,True,68129.0,0.92,False,True,68112.76,0.94,True,68141.78,0.95,False,True,68129.05,0.98,False
1775073300,68182.34,68170.04,Down,False,68190.08,0.6,True,68151.58,0.64,True,True,68151.35,0.6599999999999999,True,68152.01,0.6699999999999999,True,True,68151.48,0.7,True
1775073600,68176.84,68060.07,Down,True,68159.04,0.5,True,68173.97,0.47,True,True,68173.39,0.47,True,68114.23,0.84,False,True,68107.37,0.85,False
1775073900,68060.07,68088.61,Up,True,68071.58,0.6,True,68095.63,0.71,False,True,68082.34,0.65,True,68090.65,0.67,True,True,68139.59,0.91,False
1775074200,68088.61,68086.02,Down,False,68097.19,0.6,False,68137.71,0.76,False,False,68145.12,0.75,False,68140.07,0.75,True,False,68110.01,0.58,True
1775074500,68086.01,68065.82,Down,True,68072.93,0.63,True,68085.31,0.51,True,False,68107.76,0.65,False,68094.39,0.57,True,True,68082.42,0.48,True
1775074800,68065.82,68117.01,Up,True,68076.21,0.56,False,68038.84,0.6799999999999999,True,False,68028.0,0.77,False,68029.28,0.73,True,True,68065.98,0.54,True
1775075100,68112.55,68051.14,Down,True,68106.19,0.56,False,68115.99,0.53,True,False,68115.18,0.5,False,68125.13,0.62,True,False,68127.1,0.6,True
1775075400,68051.14,68052.61,Up,True,68062.79,0.59,False,68039.84,0.5900000000000001,True,False,68046.12,0.53,False,67984.84,0.89,False,,nan,0.41,True
1775075700,68052.61,68141.78,Up,True,68052.67,0.56,True,68059.12,0.6,True,True,68063.83,0.63,True,68059.12,0.58,True,True,68099.99,0.9,False
1775076000,68141.78,68174.37,Up,False,68140.0,0.55,False,68136.88,0.6,True,False,68117.57,0.7,False,68121.54,0.61,True,False,68136.52,0.52,True
1775076300,68179.01,68183.32,Up,False,68170.98,0.52,False,68170.97,0.48,True,False,68164.83,0.54,False,68159.9,0.63,True,False,68162.77,0.64,True
1775076600,68183.32,68249.0,Up,True,68208.31,0.66,True,68203.56,0.54,True,True,68200.38,0.6,True,68200.39,0.61,True,True,68226.42,0.83,False
1775076900,68248.99,68191.09,Down,True,68240.66,0.51,True,68240.56,0.61,True,True,68228.08,0.69,True,68205.17,0.84,False,True,68198.37,0.9,False
1775077200,68191.09,68250.01,Up,True,68197.38,0.54,True,68197.64,0.52,True,False,68179.58,0.6699999999999999,False,68177.28,0.63,True,False,68189.03,0.49,True
1775077500,68250.0,68342.84,Up,True,68268.34,0.63,True,68278.87,0.69,True,True,68301.89,0.81,True,68281.32,0.72,True,True,68282.93,0.77,True
1775077800,68342.84,68289.65,Down,True,68328.03,0.61,True,68336.16,0.5900000000000001,True,False,68353.02,0.6,False,68349.17,0.51,True,True,68313.5,0.79,True
1775078100,68289.65,68349.69,Up,False,68286.24,0.55,False,68285.87,0.51,True,False,68282.0,0.56,False,68282.01,0.52,True,True,68328.69,0.86,False
1775078400,68349.68,68419.67,Up,False,68347.79,0.52,True,68353.99,0.55,True,True,68359.12,0.61,True,68378.12,0.76,True,True,68386.01,0.85,False
1775078700,68419.66,68437.36,Up,True,68420.88,0.46,True,68444.8,0.67,True,True,68509.91,0.91,True,68491.86,0.88,False,True,68458.87,0.81,True
1775079000,68437.37,68507.13,Up,True,68440.55,0.45,True,68446.8,0.51,True,False,68420.03,0.6599999999999999,False,68425.94,0.6,True,True,68442.39,0.52,True
1775079300,68507.13,68407.7,Down,True,68473.92,0.74,True,68466.01,0.76,False,True,68418.02,0.94,True,68409.31,0.95,False,True,68417.43,0.96,False
1775079600,68398.0,68343.29,Down,True,68354.01,0.78,True,68390.61,0.56,True,True,68343.8,0.86,True,68384.62,0.64,True,True,68331.61,0.94,False
1775079900,68343.3,68320.78,Down,True,68343.3,0.47,True,68342.51,0.49,True,True,68313.38,0.72,True,68338.7,0.54,True,True,68313.83,0.53,True
1775080200,68320.78,68324.67,Up,True,68346.35,0.65,True,68345.86,0.65,True,False,68292.6,0.76,False,68266.67,0.87,False,False,68277.4,0.85,False
1775080500,68324.67,68367.95,Up,True,68331.09,0.61,True,68336.95,0.63,True,True,68336.94,0.64,True,68354.95,0.75,True,True,68359.98,0.88,False
1775080800,68362.53,68278.11,Down,True,68312.93,0.77,True,68333.22,0.6699999999999999,True,True,68292.49,0.85,True,68338.95,0.6799999999999999,True,True,68271.67,0.95,False
1775081100,68276.27,68222.0,Down,True,68261.68,0.6,True,68211.74,0.8,False,True,68218.33,0.78,True,68237.27,0.76,True,True,68224.52,0.83,False
1775081400,68222.01,68216.39,Down,False,68222.91,0.53,True,68201.01,0.6,True,True,68199.99,0.63,True,68217.45,0.54,True,True,68195.15,0.6799999999999999,True
1775081700,68198.29,68080.94,Down,True,68187.2,0.65,True,68139.76,0.84,False,True,68140.06,0.84,True,68140.85,0.85,False,True,68156.98,0.87,False
1775082000,68080.94,68259.3,Up,True,68136.91,0.76,True,68167.22,0.83,False,True,68168.46,0.82,True,68147.87,0.77,False,True,68163.16,0.93,False
1775082300,68259.31,68185.28,Down,True,68256.47,0.49,True,68238.36,0.61,True,True,68252.32,0.55,True,68229.42,0.65,True,True,68213.61,0.81,True
1775082600,68185.29,68255.91,Up,True,68186.64,0.52,True,68190.0,0.51,True,True,68192.85,0.58,False,68146.0,0.77,False,True,68188.48,0.53,True
1775082900,68255.9,68207.51,Down,True,68200.0,0.78,True,68200.37,0.76,False,True,68148.0,0.91,True,68196.0,0.81,False,True,68173.13,0.91,False
1775083200,68207.51,68243.8,Up,False,68190.01,0.63,True,68210.58,0.5,True,True,68249.99,0.69,True,68276.27,0.84,False,True,68276.28,0.92,False
1775083500,68243.81,68168.0,Down,True,68236.8,0.56,True,68234.05,0.5700000000000001,True,False,68261.94,0.61,False,68244.4,0.5,True,False,68244.18,0.53,True
1775083800,68169.75,68131.53,Down,True,68130.77,0.69,True,68109.78,0.81,False,True,68081.64,0.9,True,68100.0,0.89,False,True,68137.08,0.78,True
1775084100,68131.52,68122.99,Down,False,68146.23,0.63,False,68151.39,0.67,True,False,68133.45,0.55,True,68108.0,0.6599999999999999,True,False,68141.1,0.68,True
1775084400,68122.99,68224.51,Up,True,68144.93,0.65,True,68143.42,0.63,True,True,68140.07,0.58,True,68169.58,0.83,False,True,68206.36,0.95,False
1775084700,68224.51,68235.0,Up,True,68232.21,0.58,True,68241.99,0.63,True,False,68198.41,0.73,False,68204.74,0.6,True,False,68180.37,0.85,False
1775085000,68235.0,68200.01,Down,True,68226.91,0.52,True,68184.26,0.78,False,True,68194.52,0.74,True,68191.08,0.79,False,True,68195.71,0.8,True
1775085300,68200.0,68116.99,Down,True,68173.66,0.65,True,68173.19,0.6799999999999999,True,True,68139.37,0.8,True,68166.3,0.71,True,True,68153.68,0.81,True
1775085600,68117.0,68091.06,Down,True,68105.14,0.5900000000000001,False,68121.42,0.48,True,False,68129.03,0.58,False,68140.23,0.69,True,False,68131.39,0.61,True
1775085900,68091.06,68119.45,Up,False,68082.49,0.48,True,68102.41,0.66,True,True,68119.62,0.76,True,68127.53,0.84,False,True,68121.07,0.84,False
1775086200,68119.46,68122.29,Up,False,68086.28,0.72,False,68085.58,0.76,False,False,68046.51,0.89,False,68027.99,0.92,False,False,68022.79,1.0,False
1775086500,68126.36,68141.8,Up,True,68130.99,0.58,True,68134.28,0.57,True,True,68149.99,0.74,True,68174.74,0.87,False,True,68159.95,0.81,True
1775086800,68141.8,68099.88,Down,True,68136.97,0.5,False,68158.9,0.62,True,False,68153.25,0.67,False,68159.52,0.68,True,True,68122.24,0.63,True
1775087100,68099.88,68162.98,Up,True,68116.07,0.49,True,68126.13,0.52,True,True,68135.0,0.6,False,68095.66,0.56,True,True,68128.87,0.81,True
1775087400,68162.98,68136.09,Down,False,68169.28,0.54,True,68131.53,0.72,False,True,68114.54,0.81,True,68113.99,0.83,False,True,68123.94,0.8200000000000001,True
1775087700,68136.1,68113.92,Down,True,68127.84,0.5800000000000001,True,68107.4,0.73,False,True,68091.99,0.81,True,68086.86,0.85,False,True,68068.42,0.95,False
1775088000,68113.92,68122.45,Up,False,68088.47,0.6599999999999999,False,68082.95,0.6799999999999999,True,False,68098.97,0.63,False,68105.82,0.6,True,False,68082.81,0.76,True
1775088300,68122.45,68151.24,Up,False,68098.43,0.62,True,68122.85,0.52,True,True,68164.87,0.73,True,68145.11,0.62,True,True,68139.73,0.68,True
1775088600,68151.24,68207.15,Up,True,68172.35,0.63,True,68188.44,0.72,False,True,68224.52,0.85,True,68174.16,0.66,True,True,68155.09,0.56,True
1775088900,68208.26,68203.48,Down,False,68215.77,0.51,True,68192.41,0.63,True,True,68186.7,0.6599999999999999,False,68213.32,0.57,True,True,68151.11,0.91,False
1775089200,68203.48,68244.01,Up,True,68230.49,0.63,True,68242.72,0.73,False,True,68224.52,0.62,True,68209.6,0.53,True,True,68249.09,0.87,False
1775089500,68244.01,68218.85,Down,True,68238.09,0.53,False,68261.68,0.65,True,False,68271.19,0.7,True,68228.01,0.5800000000000001,True,True,68237.89,0.49,True
1775089800,68218.86,68288.87,Up,False,68207.47,0.6,False,68208.39,0.55,True,True,68240.33,0.65,True,68228.93,0.63,True,True,68246.76,0.76,True
1775090100,68293.86,68375.0,Up,False,68288.46,0.56,False,68276.27,0.64,True,False,68260.78,0.75,False,68257.46,0.77,False,False,68282.81,0.62,True
1775090400,68375.0,68521.43,Up,False,68355.7,0.61,True,68441.14,0.79,False,True,68423.36,0.67,True,68454.01,0.85,False,True,68423.94,0.78,True
1775090700,68526.06,68478.8,Down,True,68492.33,0.6699999999999999,True,68459.85,0.77,False,True,68469.82,0.72,True,68484.78,0.73,True,True,68468.17,0.84,False
1775091000,68478.81,68617.96,Up,False,68478.09,0.5700000000000001,False,68472.44,0.56,True,False,68448.0,0.75,False,68457.24,0.6699999999999999,True,False,68471.95,0.5800000000000001,True
1775091300,68617.95,68600.29,Down,True,68598.39,0.63,True,68575.99,0.7,True,True,68589.19,0.6799999999999999,False,68621.32,0.53,True,False,68640.52,0.66,True
1775091600,68600.29,68123.89,Down,True,68524.01,0.84,True,68395.6,0.98,False,True,68361.74,0.98,True,68350.0,0.97,False,True,68385.72,0.998,False
1775091900,68104.62,68168.42,Up,False,67833.98,0.89,False,67771.43,0.95,False,False,67845.43,0.91,False,67820.43,0.96,False,False,68011.52,0.85,False
1775092200,68168.43,68138.04,Down,False,68295.95,0.75,False,68289.13,0.77,False,False,68336.0,0.84,False,68224.52,0.68,True,True,68098.5,0.74,True
1775092500,68138.05,67611.31,Down,True,68007.26,0.77,True,67898.27,0.89,False,True,67986.21,0.81,True,67948.5,0.88,False,True,67698.81,1.0,False
1775092800,67598.0,67525.74,Down,False,67623.43,0.59,False,67763.99,0.81,False,False,67782.13,0.83,False,67644.64,0.62,True,True,67384.38,0.9299999999999999,False
1775093100,67528.65,67614.01,Up,False,67449.32,0.61,False,67441.8,0.64,True,True,67529.62,0.43,False,67518.3,0.56,True,True,67558.75,0.61,True
1775093400,67586.77,67333.54,Down,True,67540.5,0.6,True,67447.96,0.78,False,True,67424.74,0.8200000000000001,True,67412.87,0.87,False,True,67269.43,0.95,False
1775093700,67333.54,67328.49,Down,False,67352.2,0.54,False,67367.54,0.58,True,False,67438.41,0.74,False,67337.5,0.51,True,False,67372.58,0.63,True
1775094000,67328.48,67182.41,Down,True,67249.47,0.6799999999999999,True,67176.5,0.83,False,True,67159.1,0.85,True,67171.29,0.86,False,True,67161.58,0.9299999999999999,False
1775094300,67174.37,67105.01,Down,False,67246.76,0.63,False,67227.43,0.64,True,False,67204.24,0.57,False,67222.33,0.63,True,False,67178.2,0.51,True
1775094600,67105.01,67262.88,Up,True,67121.94,0.55,True,67118.04,0.55,True,True,67236.03,0.84,True,67247.76,0.88,False,True,67277.88,0.95,False
1775094900,67262.87,67359.27,Up,False,67246.01,0.55,True,67331.2,0.73,False,True,67311.67,0.71,True,67353.84,0.84,False,True,67366.0,0.94,False
1775095200,67359.27,67159.93,Down,True,67308.92,0.6599999999999999,True,67304.92,0.6799999999999999,True,True,67312.71,0.6599999999999999,True,67277.05,0.78,False,True,67323.65,0.6699999999999999,True
1775095500,67143.22,67143.16,Down,False,67166.14,0.55,False,67163.65,0.5,True,False,67213.58,0.72,False,67271.2,0.89,False,False,67305.58,0.96,False
1775095800,67143.16,66870.45,Down,False,67168.34,0.58,False,67159.85,0.56,True,False,67161.69,0.56,False,67158.55,0.57,True,True,67061.57,0.87,False
1775096100,66860.88,66950.53,Up,True,66938.23,0.71,True,66939.57,0.71,False,True,66924.49,0.71,True,66924.7,0.72,True,True,66966.95,0.89,False
1775096400,66942.0,66926.57,Down,True,66868.28,0.71,True,66813.16,0.85,False,True,66803.12,0.88,True,66874.74,0.76,True,True,66906.37,0.73,True
1775096700,66926.57,66900.62,Down,True,66900.18,0.5700000000000001,True,66893.44,0.6699999999999999,True,True,66919.52,0.5700000000000001,True,66856.46,0.79,False,True,66910.15,0.61,True
1775097000,66900.63,66982.34,Up,True,66919.22,0.59,True,66948.38,0.67,True,True,66923.67,0.6,True,66956.3,0.72,True,True,67014.0,0.94,False
1775097300,66982.34,66907.27,Down,True,66924.87,0.7,True,66891.48,0.81,False,True,66838.43,0.91,True,66847.99,0.92,False,True,66836.43,0.97,False
1775097600,66907.27,66702.86,Down,True,66887.23,0.5700000000000001,False,66910.0,0.55,True,False,66989.86,0.8,False,66961.85,0.69,True,False,66947.83,0.7,True
1775097900,66705.79,66799.36,Up,True,66740.54,0.62,True,66789.73,0.73,False,True,66818.98,0.85,True,66817.94,0.86,False,True,66832.21,0.94,False
1775098200,66804.18,66863.01,Up,True,66838.23,0.61,True,66829.41,0.59,True,True,66837.93,0.63,True,66828.02,0.59,True,True,66858.75,0.8,True
1775098500,66863.0,66852.99,Down,False,66870.61,0.54,True,66859.15,0.52,True,False,66863.01,0.48,False,66895.14,0.65,True,False,66920.0,0.83,False
1775098800,66852.99,66853.91,Up,True,66864.19,0.61,True,66873.27,0.62,True,False,66818.31,0.6799999999999999,False,66825.18,0.65,True,False,66827.89,0.61,True
1775099100,66853.91,66943.8,Up,False,66845.37,0.5,True,66903.32,0.76,False,True,66956.86,0.88,True,66960.86,0.92,False,True,66935.52,0.9,False
1775099400,66943.8,66759.98,Down,True,66850.01,0.85,True,66780.47,0.94,False,True,66850.0,0.84,True,66805.28,0.94,False,True,66820.0,0.97,False
1775099700,66759.97,66724.0,Down,True,66718.2,0.6599999999999999,False,66769.6,0.55,True,True,66756.52,0.54,False,66771.99,0.56,True,False,66782.97,0.55,True
1775100000,66724.01,66883.99,Up,False,66709.76,0.65,True,66755.83,0.59,True,True,66775.31,0.63,True,66806.0,0.78,False,True,66850.69,0.94,False
1775100300,66884.0,66860.64,Down,True,66879.84,0.51,True,66880.01,0.5,True,True,66881.29,0.52,True,66881.27,0.5,True,True,66842.89,0.8,True
1775100600,66860.64,66809.81,Down,False,66865.46,0.54,False,66869.32,0.54,True,False,66881.98,0.63,True,66820.54,0.74,True,True,66816.11,0.84,False
1775100900,66809.82,66734.66,Down,False,66854.23,0.72,False,66854.23,0.71,False,False,66854.22,0.75,False,66848.69,0.74,True,True,66795.66,0.6799999999999999,True
1775101200,66734.67,66600.0,Down,True,66715.54,0.5800000000000001,False,66735.69,0.55,True,True,66724.0,0.5700000000000001,True,66724.0,0.55,True,True,66501.24,1.0,False
1775101500,66606.88,66547.32,Down,True,66596.27,0.5,True,66583.65,0.5800000000000001,True,True,66561.74,0.6799999999999999,True,66545.49,0.78,False,True,66525.69,0.89,False
1775101800,66547.32,66596.68,Up,True,66556.22,0.58,True,66574.15,0.65,True,True,66600.06,0.76,True,66600.01,0.78,False,True,66637.29,0.95,False
1775102100,66596.68,66583.3,Down,True,66513.83,0.81,True,66545.88,0.74,False,True,66594.83,0.52,True,66592.61,0.51,True,True,66593.16,0.52,True
1775102400,66576.25,66566.0,Down,True,66568.28,0.5700000000000001,False,66607.09,0.64,True,False,66605.21,0.62,False,66601.1,0.62,True,False,66629.5,0.71,True
1775102700,66566.0,66634.88,Up,True,66570.35,0.52,True,66586.47,0.59,True,True,66600.59,0.66,True,66590.49,0.62,True,True,66600.97,0.74,True
1775103000,66605.72,66533.43,Down,False,66605.73,0.39,True,66605.72,0.61,True,False,66625.81,0.48,False,66622.3,0.45,True,True,66550.0,0.86,False
1775103300,66533.43,66551.04,Up,True,66580.07,0.73,True,66600.34,0.75,False,True,66584.82,0.72,True,66556.59,0.6,True,True,66549.41,0.61,True
1775103600,66549.58,66416.1,Down,True,66497.26,0.74,True,66494.58,0.7,True,True,66496.27,0.73,True,66490.12,0.77,False,True,66404.49,0.99,False
1775103900,66416.09,66427.07,Up,True,66416.64,0.53,False,66405.16,0.5700000000000001,True,False,66386.51,0.6799999999999999,True,66433.31,0.62,True,False,66379.07,0.71,True
1775104200,66400.81,66410.73,Up,True,66414.0,0.5,True,66417.96,0.46,True,True,66434.16,0.53,True,66423.92,0.49,True,True,66430.01,0.54,True
1775104500,66410.72,66292.25,Down,False,66420.49,0.53,False,66418.72,0.56,True,True,66398.35,0.5900000000000001,True,66358.93,0.75,True,True,66338.99,0.83,False
1775104800,66292.25,66301.5,Up,True,66308.47,0.58,False,66276.98,0.55,True,False,66269.63,0.63,False,66254.01,0.72,True,False,66240.0,0.75,True
1775105100,66287.03,66341.08,Up,True,66354.63,0.77,True,66362.09,0.79,False,True,66379.92,0.86,True,66364.81,0.83,False,True,66350.01,0.79,True
1775105400,66341.08,66306.22,Down,True,66334.35,0.51,False,66343.28,0.52,True,False,66349.73,0.53,True,66318.33,0.63,True,False,66347.3,0.55,True
1775105700,66306.22,66330.27,Up,False,66284.21,0.62,False,66291.04,0.6,True,True,66321.17,0.59,False,66282.44,0.6699999999999999,True,True,66326.27,0.53,True
1775106000,66330.27,66432.31,Up,True,66349.62,0.56,True,66359.99,0.6,True,True,66372.56,0.66,True,66411.94,0.82,False,True,66464.81,0.98,False
1775106300,66439.12,66349.99,Down,True,66413.49,0.55,True,66411.29,0.63,True,False,66445.09,0.6,False,66452.49,0.64,True,True,66418.18,0.63,True
